Model Version,Region,Sector,Technology,Type,PathwayScenario,Year,Value 
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2040",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2045",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","ResidualCapacity","GradualDevelopment_globalLimit","2050",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2018",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2025",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2030",2.813
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2035",7.03711889303979
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2040",7.03711889303979
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2045",7.03711889303979
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","TotalCapacity","GradualDevelopment_globalLimit","2050",7.03711889303979
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Avg","NewCapacity","GradualDevelopment_globalLimit","2035",4.22411889303979
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2030",1.19755213829893
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2035",7.90576456132558
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2040",10.3381139696669
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2045",10.3381139696669
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","TotalCapacity","GradualDevelopment_globalLimit","2050",10.3381139696669
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2030",1.19755213829893
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2035",6.70821242302666
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Wind_Onshore_Opt","NewCapacity","GradualDevelopment_globalLimit","2040",2.43234940834131
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2025",6.38856233970494
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2030",25.3657689333152
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2035",37.9544131872206
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2040",37.9544131872206
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2045",37.9544131872206
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","TotalCapacity","GradualDevelopment_globalLimit","2050",37.9544131872206
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2025",6.38856233970494
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2030",18.9772065936103
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2035",12.5886442539053
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","Res_PV_Utility_Tracking","NewCapacity","GradualDevelopment_globalLimit","2050",6.38856233970494
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2018",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2025",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2030",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2035",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2040",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2045",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","ResidualCapacity","GradualDevelopment_globalLimit","2050",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2018",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2025",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2030",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2035",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2040",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2045",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","P_Coal_Lignite","TotalCapacity","GradualDevelopment_globalLimit","2050",8.404
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","TotalCapacity","GradualDevelopment_globalLimit","2030",0.470896401072159
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","TotalCapacity","GradualDevelopment_globalLimit","2035",1.05589640107248
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","TotalCapacity","GradualDevelopment_globalLimit","2040",1.17000000000065
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","TotalCapacity","GradualDevelopment_globalLimit","2045",1.17000000000065
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","TotalCapacity","GradualDevelopment_globalLimit","2050",1.17000000000065
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","NewCapacity","GradualDevelopment_globalLimit","2030",0.47089640107216
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","NewCapacity","GradualDevelopment_globalLimit","2035",0.585000000000325
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Power","RES_Geothermal","NewCapacity","GradualDevelopment_globalLimit","2040",0.114103598928166
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2018",2.4269
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2025",1.6929
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2030",1.0158
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.5079
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.2032
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0407
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2018",2.4269
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2025",1.6929
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2030",1.0158
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2035",0.530398288755616
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2040",0.225698288755616
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2045",0.0631982887556163
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","TotalCapacity","GradualDevelopment_globalLimit","2050",0.0224982887556163
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_BF_BOF","NewCapacity","GradualDevelopment_globalLimit","2035",0.0224982887556163
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.275
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.1919
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.1152
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0576
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0231
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0047
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","TotalCapacity","GradualDevelopment_globalLimit","2018",0.275
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","TotalCapacity","GradualDevelopment_globalLimit","2025",0.1919
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","TotalCapacity","GradualDevelopment_globalLimit","2030",0.1152
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","TotalCapacity","GradualDevelopment_globalLimit","2035",0.0576
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0231
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_DRI_EAF","TotalCapacity","GradualDevelopment_globalLimit","2045",0.0047
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Molten_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2040",0.251015126564649
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Molten_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2045",0.308442769805579
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Molten_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2050",0.308442769805579
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Molten_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2040",0.251015126564649
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Molten_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2045",0.0574276432409294
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.0037
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.0027
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.0017
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0009
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2018",0.655469832146396
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2025",0.741131616692999
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2030",1.02088124649125
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2035",1.51788502276454
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2040",1.56460153345242
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2045",1.63910437502897
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2050",1.66956623259438
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2018",0.651769832146396
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2025",0.0866617845466038
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2030",0.280749629798248
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2035",0.497803776273288
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2040",0.699386342834283
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2045",0.0745028415765431
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2050",0.117123642112015
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.1002
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.07
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.042
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.021
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0084
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0017
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2018",0.1002
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2025",0.07
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2030",0.042
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2035",0.0285176976298556
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0184997079939365
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2045",0.0117997079939365
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2050",0.0100997079939364
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2035",0.00751769762985556
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2040",0.00258201036408089
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.0189
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.0133
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.008
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.004
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0016
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0004
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2018",0.0189
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2025",0.0133
"oE_GradualDevelopment_efect_244_h0","NONEU_Balkan","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2030",0.0459697259132366
